"filename", "language", "C++", "Makefile", "Markdown", "HTML", "Shell Script", "Python", "Properties", "C", "JavaScript", "Ruby", "JSON", "YAML", "Batch", "Lua", "CSS", "XML", "cmake", "XSL", "comment", "blank", "total"
"d:\information\IOT\learn\C\opensource\redis\src\commands\sismember.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -59, 0, 0, 0, 0, 0, 0, 0, 0, -1, -60
"d:\information\IOT\learn\C\opensource\redis\src\commands\slaveof.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -64, 0, 0, 0, 0, 0, 0, 0, 0, -1, -65
"d:\information\IOT\learn\C\opensource\redis\src\commands\slowlog-get.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -74, 0, 0, 0, 0, 0, 0, 0, 0, -1, -75
"d:\information\IOT\learn\C\opensource\redis\src\commands\slowlog-help.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -22, 0, 0, 0, 0, 0, 0, 0, 0, -1, -23
"d:\information\IOT\learn\C\opensource\redis\src\commands\slowlog-len.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -26, 0, 0, 0, 0, 0, 0, 0, 0, -1, -27
"d:\information\IOT\learn\C\opensource\redis\src\commands\slowlog-reset.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, -1, -24
"d:\information\IOT\learn\C\opensource\redis\src\commands\slowlog.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, -1, -10
"d:\information\IOT\learn\C\opensource\redis\src\commands\smembers.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, -1, -55
"d:\information\IOT\learn\C\opensource\redis\src\commands\smismember.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -66, 0, 0, 0, 0, 0, 0, 0, 0, -1, -67
"d:\information\IOT\learn\C\opensource\redis\src\commands\smove.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -84, 0, 0, 0, 0, 0, 0, 0, 0, -1, -85
"d:\information\IOT\learn\C\opensource\redis\src\commands\sort.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -162, 0, 0, 0, 0, 0, 0, 0, 0, -1, -163
"d:\information\IOT\learn\C\opensource\redis\src\commands\sort_ro.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -132, 0, 0, 0, 0, 0, 0, 0, 0, -1, -133
"d:\information\IOT\learn\C\opensource\redis\src\commands\spop.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, -1, -81
"d:\information\IOT\learn\C\opensource\redis\src\commands\spublish.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51, 0, 0, 0, 0, 0, 0, 0, 0, -1, -52
"d:\information\IOT\learn\C\opensource\redis\src\commands\srandmember.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -83, 0, 0, 0, 0, 0, 0, 0, 0, -1, -84
"d:\information\IOT\learn\C\opensource\redis\src\commands\srem.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 0, -1, -61
"d:\information\IOT\learn\C\opensource\redis\src\commands\sscan.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -81, 0, 0, 0, 0, 0, 0, 0, 0, -1, -82
"d:\information\IOT\learn\C\opensource\redis\src\commands\ssubscribe.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, 0, 0, 0, 0, 0, 0, 0, 0, -1, -43
"d:\information\IOT\learn\C\opensource\redis\src\commands\strlen.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, 0, 0, 0, 0, 0, 0, 0, 0, -1, -49
"d:\information\IOT\learn\C\opensource\redis\src\commands\subscribe.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26
"d:\information\IOT\learn\C\opensource\redis\src\commands\substr.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 0, -1, -61
"d:\information\IOT\learn\C\opensource\redis\src\commands\sunion.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\information\IOT\learn\C\opensource\redis\src\commands\sunionstore.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -73, 0, 0, 0, 0, 0, 0, 0, 0, -1, -74
"d:\information\IOT\learn\C\opensource\redis\src\commands\sunsubscribe.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -43, 0, 0, 0, 0, 0, 0, 0, 0, -1, -44
"d:\information\IOT\learn\C\opensource\redis\src\commands\swapdb.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, 0, 0, 0, 0, 0, 0, 0, 0, -1, -32
"d:\information\IOT\learn\C\opensource\redis\src\commands\sync.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -15, 0, 0, 0, 0, 0, 0, 0, 0, -1, -16
"d:\information\IOT\learn\C\opensource\redis\src\commands\time.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, 0, 0, 0, 0, 0, 0, 0, 0, -1, -29
"d:\information\IOT\learn\C\opensource\redis\src\commands\touch.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -53, 0, 0, 0, 0, 0, 0, 0, 0, -1, -54
"d:\information\IOT\learn\C\opensource\redis\src\commands\ttl.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -70, 0, 0, 0, 0, 0, 0, 0, 0, -1, -71
"d:\information\IOT\learn\C\opensource\redis\src\commands\type.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\information\IOT\learn\C\opensource\redis\src\commands\unlink.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, -1, -55
"d:\information\IOT\learn\C\opensource\redis\src\commands\unsubscribe.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26
"d:\information\IOT\learn\C\opensource\redis\src\commands\unwatch.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23, 0, 0, 0, 0, 0, 0, 0, 0, -1, -24
"d:\information\IOT\learn\C\opensource\redis\src\commands\wait.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35, 0, 0, 0, 0, 0, 0, 0, 0, -1, -36
"d:\information\IOT\learn\C\opensource\redis\src\commands\waitaof.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -52, 0, 0, 0, 0, 0, 0, 0, 0, -1, -53
"d:\information\IOT\learn\C\opensource\redis\src\commands\watch.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -50, 0, 0, 0, 0, 0, 0, 0, 0, -1, -51
"d:\information\IOT\learn\C\opensource\redis\src\commands\xack.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -58, 0, 0, 0, 0, 0, 0, 0, 0, -1, -59
"d:\information\IOT\learn\C\opensource\redis\src\commands\xadd.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -161, 0, 0, 0, 0, 0, 0, 0, 0, -1, -162
"d:\information\IOT\learn\C\opensource\redis\src\commands\xautoclaim.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -158, 0, 0, 0, 0, 0, 0, 0, 0, -1, -159
"d:\information\IOT\learn\C\opensource\redis\src\commands\xclaim.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -138, 0, 0, 0, 0, 0, 0, 0, 0, -1, -139
"d:\information\IOT\learn\C\opensource\redis\src\commands\xdel.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54, 0, 0, 0, 0, 0, 0, 0, 0, -1, -55
"d:\information\IOT\learn\C\opensource\redis\src\commands\xgroup-create.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86, 0, 0, 0, 0, 0, 0, 0, 0, -1, -87
"d:\information\IOT\learn\C\opensource\redis\src\commands\xgroup-createconsumer.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -64, 0, 0, 0, 0, 0, 0, 0, 0, -1, -65
"d:\information\IOT\learn\C\opensource\redis\src\commands\xgroup-delconsumer.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, 0, 0, 0, 0, 0, 0, 0, 0, -1, -58
"d:\information\IOT\learn\C\opensource\redis\src\commands\xgroup-destroy.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -59, 0, 0, 0, 0, 0, 0, 0, 0, -1, -60
"d:\information\IOT\learn\C\opensource\redis\src\commands\xgroup-help.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26
"d:\information\IOT\learn\C\opensource\redis\src\commands\xgroup-setid.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -79, 0, 0, 0, 0, 0, 0, 0, 0, -1, -80
"d:\information\IOT\learn\C\opensource\redis\src\commands\xgroup.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, -1, -10
"d:\information\IOT\learn\C\opensource\redis\src\commands\xinfo-consumers.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, -1, -81
"d:\information\IOT\learn\C\opensource\redis\src\commands\xinfo-groups.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -92, 0, 0, 0, 0, 0, 0, 0, 0, -1, -93
"d:\information\IOT\learn\C\opensource\redis\src\commands\xinfo-help.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -25, 0, 0, 0, 0, 0, 0, 0, 0, -1, -26
"d:\information\IOT\learn\C\opensource\redis\src\commands\xinfo-stream.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -362, 0, 0, 0, 0, 0, 0, 0, 0, -1, -363
"d:\information\IOT\learn\C\opensource\redis\src\commands\xinfo.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 0, 0, 0, 0, 0, 0, 0, 0, -1, -10
"d:\information\IOT\learn\C\opensource\redis\src\commands\xlen.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -48, 0, 0, 0, 0, 0, 0, 0, 0, -1, -49
"d:\information\IOT\learn\C\opensource\redis\src\commands\xpending.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -160, 0, 0, 0, 0, 0, 0, 0, 0, -1, -161
"d:\information\IOT\learn\C\opensource\redis\src\commands\xrange.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87, 0, 0, 0, 0, 0, 0, 0, 0, -1, -88
"d:\information\IOT\learn\C\opensource\redis\src\commands\xread.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107, 0, 0, 0, 0, 0, 0, 0, 0, -1, -108
"d:\information\IOT\learn\C\opensource\redis\src\commands\xreadgroup.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -134, 0, 0, 0, 0, 0, 0, 0, 0, -1, -135
"d:\information\IOT\learn\C\opensource\redis\src\commands\xrevrange.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86, 0, 0, 0, 0, 0, 0, 0, 0, -1, -87
"d:\information\IOT\learn\C\opensource\redis\src\commands\xsetid.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -72, 0, 0, 0, 0, 0, 0, 0, 0, -1, -73
"d:\information\IOT\learn\C\opensource\redis\src\commands\xtrim.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -108, 0, 0, 0, 0, 0, 0, 0, 0, -1, -109
"d:\information\IOT\learn\C\opensource\redis\src\commands\zadd.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -144, 0, 0, 0, 0, 0, 0, 0, 0, -1, -145
"d:\information\IOT\learn\C\opensource\redis\src\commands\zcard.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47, 0, 0, 0, 0, 0, 0, 0, 0, -1, -48
"d:\information\IOT\learn\C\opensource\redis\src\commands\zcount.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, 0, 0, 0, 0, 0, 0, 0, 0, -1, -57
"d:\information\IOT\learn\C\opensource\redis\src\commands\zdiff.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -85, 0, 0, 0, 0, 0, 0, 0, 0, -1, -86
"d:\information\IOT\learn\C\opensource\redis\src\commands\zdiffstore.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -77, 0, 0, 0, 0, 0, 0, 0, 0, -1, -78
"d:\information\IOT\learn\C\opensource\redis\src\commands\zincrby.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -58, 0, 0, 0, 0, 0, 0, 0, 0, -1, -59
"d:\information\IOT\learn\C\opensource\redis\src\commands\zinter.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -115, 0, 0, 0, 0, 0, 0, 0, 0, -1, -116
"d:\information\IOT\learn\C\opensource\redis\src\commands\zintercard.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 0, -1, -61
"d:\information\IOT\learn\C\opensource\redis\src\commands\zinterstore.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -108, 0, 0, 0, 0, 0, 0, 0, 0, -1, -109
"d:\information\IOT\learn\C\opensource\redis\src\commands\zlexcount.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57, 0, 0, 0, 0, 0, 0, 0, 0, -1, -58
"d:\information\IOT\learn\C\opensource\redis\src\commands\zmpop.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -111, 0, 0, 0, 0, 0, 0, 0, 0, -1, -112
"d:\information\IOT\learn\C\opensource\redis\src\commands\zmscore.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -65, 0, 0, 0, 0, 0, 0, 0, 0, -1, -66
"d:\information\IOT\learn\C\opensource\redis\src\commands\zpopmax.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -89, 0, 0, 0, 0, 0, 0, 0, 0, -1, -90
"d:\information\IOT\learn\C\opensource\redis\src\commands\zpopmin.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -89, 0, 0, 0, 0, 0, 0, 0, 0, -1, -90
"d:\information\IOT\learn\C\opensource\redis\src\commands\zrandmember.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -101, 0, 0, 0, 0, 0, 0, 0, 0, -1, -102
"d:\information\IOT\learn\C\opensource\redis\src\commands\zrange.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -137, 0, 0, 0, 0, 0, 0, 0, 0, -1, -138
"d:\information\IOT\learn\C\opensource\redis\src\commands\zrangebylex.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, -1, -81
"d:\information\IOT\learn\C\opensource\redis\src\commands\zrangebyscore.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -119, 0, 0, 0, 0, 0, 0, 0, 0, -1, -120
"d:\information\IOT\learn\C\opensource\redis\src\commands\zrangestore.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -118, 0, 0, 0, 0, 0, 0, 0, 0, -1, -119
"d:\information\IOT\learn\C\opensource\redis\src\commands\zrank.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86, 0, 0, 0, 0, 0, 0, 0, 0, -1, -87
"d:\information\IOT\learn\C\opensource\redis\src\commands\zrem.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 0, -1, -61
"d:\information\IOT\learn\C\opensource\redis\src\commands\zremrangebylex.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\information\IOT\learn\C\opensource\redis\src\commands\zremrangebyrank.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\information\IOT\learn\C\opensource\redis\src\commands\zremrangebyscore.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -55, 0, 0, 0, 0, 0, 0, 0, 0, -1, -56
"d:\information\IOT\learn\C\opensource\redis\src\commands\zrevrange.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -94, 0, 0, 0, 0, 0, 0, 0, 0, -1, -95
"d:\information\IOT\learn\C\opensource\redis\src\commands\zrevrangebylex.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -80, 0, 0, 0, 0, 0, 0, 0, 0, -1, -81
"d:\information\IOT\learn\C\opensource\redis\src\commands\zrevrangebyscore.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -118, 0, 0, 0, 0, 0, 0, 0, 0, -1, -119
"d:\information\IOT\learn\C\opensource\redis\src\commands\zrevrank.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86, 0, 0, 0, 0, 0, 0, 0, 0, -1, -87
"d:\information\IOT\learn\C\opensource\redis\src\commands\zscan.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -81, 0, 0, 0, 0, 0, 0, 0, 0, -1, -82
"d:\information\IOT\learn\C\opensource\redis\src\commands\zscore.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, 0, 0, 0, 0, 0, 0, 0, 0, -1, -61
"d:\information\IOT\learn\C\opensource\redis\src\commands\zunion.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -115, 0, 0, 0, 0, 0, 0, 0, 0, -1, -116
"d:\information\IOT\learn\C\opensource\redis\src\commands\zunionstore.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -107, 0, 0, 0, 0, 0, 0, 0, 0, -1, -108
"d:\information\IOT\learn\C\opensource\redis\src\config.c", "C", 0, 0, 0, 0, 0, 0, 0, -2646, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -422, -423, -3491
"d:\information\IOT\learn\C\opensource\redis\src\config.h", "C++", -269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -41, -45, -355
"d:\information\IOT\learn\C\opensource\redis\src\connection.c", "C", 0, 0, 0, 0, 0, 0, 0, -126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37, -46, -209
"d:\information\IOT\learn\C\opensource\redis\src\connection.h", "C++", -248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -130, -82, -460
"d:\information\IOT\learn\C\opensource\redis\src\connhelpers.h", "C++", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -34, -11, -68
"d:\information\IOT\learn\C\opensource\redis\src\crc16.c", "C", 0, 0, 0, 0, 0, 0, 0, -42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -42, -5, -89
"d:\information\IOT\learn\C\opensource\redis\src\crc16_slottable.h", "C++", -825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, -6, -837
"d:\information\IOT\learn\C\opensource\redis\src\crc64.c", "C", 0, 0, 0, 0, 0, 0, 0, -226, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -101, -42, -369
"d:\information\IOT\learn\C\opensource\redis\src\crc64.h", "C++", -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -14
"d:\information\IOT\learn\C\opensource\redis\src\crccombine.c", "C", 0, 0, 0, 0, 0, 0, 0, -141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -82, -30, -253
"d:\information\IOT\learn\C\opensource\redis\src\crccombine.h", "C++", -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -11
"d:\information\IOT\learn\C\opensource\redis\src\crcspeed.c", "C", 0, 0, 0, 0, 0, 0, 0, -257, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -97, -57, -411
"d:\information\IOT\learn\C\opensource\redis\src\crcspeed.h", "C++", -26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -28, -9, -63
"d:\information\IOT\learn\C\opensource\redis\src\db.c", "C", 0, 0, 0, 0, 0, 0, 0, -1893, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -865, -365, -3123
"d:\information\IOT\learn\C\opensource\redis\src\debug.c", "C", 0, 0, 0, 0, 0, 0, 0, -2299, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -259, -227, -2785
"d:\information\IOT\learn\C\opensource\redis\src\debugmacro.h", "C++", -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -4, -26
"d:\information\IOT\learn\C\opensource\redis\src\defrag.c", "C", 0, 0, 0, 0, 0, 0, 0, -1131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -308, -182, -1621
"d:\information\IOT\learn\C\opensource\redis\src\dict.c", "C", 0, 0, 0, 0, 0, 0, 0, -1461, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -532, -272, -2265
"d:\information\IOT\learn\C\opensource\redis\src\dict.h", "C++", -189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -65, -35, -289
"d:\information\IOT\learn\C\opensource\redis\src\ebuckets.c", "C", 0, 0, 0, 0, 0, 0, 0, -1698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -536, -349, -2583
"d:\information\IOT\learn\C\opensource\redis\src\ebuckets.h", "C++", -81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -200, -48, -329
"d:\information\IOT\learn\C\opensource\redis\src\endianconv.c", "C", 0, 0, 0, 0, 0, 0, 0, -63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -27, -19, -109
"d:\information\IOT\learn\C\opensource\redis\src\endianconv.h", "C++", -36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -8, -58
"d:\information\IOT\learn\C\opensource\redis\src\eval.c", "C", 0, 0, 0, 0, 0, 0, 0, -1269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -319, -166, -1754
"d:\information\IOT\learn\C\opensource\redis\src\eventnotifier.c", "C", 0, 0, 0, 0, 0, 0, 0, -75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -13, -98
"d:\information\IOT\learn\C\opensource\redis\src\eventnotifier.h", "C++", -19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -7, -34
"d:\information\IOT\learn\C\opensource\redis\src\evict.c", "C", 0, 0, 0, 0, 0, 0, 0, -369, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -295, -81, -745
"d:\information\IOT\learn\C\opensource\redis\src\expire.c", "C", 0, 0, 0, 0, 0, 0, 0, -431, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -298, -100, -829
"d:\information\IOT\learn\C\opensource\redis\src\fmacros.h", "C++", -29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16, -11, -56
"d:\information\IOT\learn\C\opensource\redis\src\fmtargs.h", "C++", -133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31, -10, -174
"d:\information\IOT\learn\C\opensource\redis\src\function_lua.c", "C", 0, 0, 0, 0, 0, 0, 0, -382, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -56, -73, -511
"d:\information\IOT\learn\C\opensource\redis\src\functions.c", "C", 0, 0, 0, 0, 0, 0, 0, -867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -132, -127, -1126
"d:\information\IOT\learn\C\opensource\redis\src\functions.h", "C++", -54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -51, -20, -125
"d:\information\IOT\learn\C\opensource\redis\src\geo.c", "C", 0, 0, 0, 0, 0, 0, 0, -662, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -239, -105, -1006
"d:\information\IOT\learn\C\opensource\redis\src\geo.h", "C++", -16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, -5, -23
"d:\information\IOT\learn\C\opensource\redis\src\geohash.c", "C", 0, 0, 0, 0, 0, 0, 0, -184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60, -56, -300
"d:\information\IOT\learn\C\opensource\redis\src\geohash.h", "C++", -83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -38, -15, -136
"d:\information\IOT\learn\C\opensource\redis\src\geohash_helper.c", "C", 0, 0, 0, 0, 0, 0, 0, -166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -87, -28, -281
"d:\information\IOT\learn\C\opensource\redis\src\geohash_helper.h", "C++", -28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30, -8, -66
"d:\information\IOT\learn\C\opensource\redis\src\hyperloglog.c", "C", 0, 0, 0, 0, 0, 0, 0, -1017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -692, -168, -1877
"d:\information\IOT\learn\C\opensource\redis\src\intset.c", "C", 0, 0, 0, 0, 0, 0, 0, -416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -76, -69, -561
"d:\information\IOT\learn\C\opensource\redis\src\intset.h", "C++", -23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -29, -6, -58
"d:\information\IOT\learn\C\opensource\redis\src\iothread.c", "C", 0, 0, 0, 0, 0, 0, 0, -375, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -183, -74, -632
"d:\information\IOT\learn\C\opensource\redis\src\kvstore.c", "C", 0, 0, 0, 0, 0, 0, 0, -785, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -193, -142, -1120
